0,603729.XSHG,2017-04-27,181.27,141.3235,7.06,5.37,-148.73,603729.XSHG,-0.0575,-0.0582,-0.0763,-0.5058,9.6042,99.0849,0.9151,-0.5058,1.6986,10.2856,-0.8324,99.501,,101.2845,143.3993,13.2033,1442.7915,-49.7214,-30.0323,-49.7214,-30.0323,-40.2287,-72.6879,-28.262,-117.38,89.0116,-115.4649,-1,-1,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603737.XSHG,2016-08-27,94.45,100.494,21.73,7.21,344.14,603737.XSHG,6.5978,5.8345,3.9865,9.1266,46.6252,88.7632,11.2368,9.1266,22.9579,10.6237,-0.4666,93.2622,,88.4306,90.3049,5.6622,50.3895,14.4255,146.4523,14.4255,146.4523,-17.104,255.1473,-9.9194,447.485,-9.9194,447.485,-1,-1,-1
0,603737.XSHG,2016-10-15,61.99,63.1291,7.95,4.35,23.4,603737.XSHG,2.0073,1.6929,1.2801,3.7656,43.8214,95.2002,4.7998,3.7656,25.3259,12.2484,-0.9226,101.7341,,84.3368,107.7727,8.5108,177.3145,36.4078,-7.9142,36.4078,-7.9142,45.3931,-60.6654,34.4626,-62.0054,34.4626,-62.0054,-1,-1,-1
0,603737.XSHG,2017-04-10,58.94,63.2156,8.05,3.99,39.78,603737.XSHG,8.6899,8.1083,5.2065,11.1845,45.0651,86.6069,13.3981,11.1845,21.7347,8.0057,-0.1118,96.1621,,93.3078,105.1248,5.4875,40.9724,24.498,50.5427,24.498,50.5427,8.0761,320.2219,16.2328,347.1332,16.2328,347.1332,-1,-1,-1
0,603737.XSHG,2017-04-25,58.72,62.1681,8.02,3.98,39.63,603737.XSHG,-1.3226,-2.8538,-0.743,-3.8267,39.9725,110.2677,-10.2011,-3.8267,31.1843,17.6729,0.0852,209.8438,-1.36,215.7725,116.8218,-40.5848,395.2676,57.5412,-53.8885,57.5412,-53.8885,9.9652,-135.1085,6.8655,-115.7767,6.8655,-115.7767,-1,-1,-1
0,603737.XSHG,2017-08-15,47.6433,47.9806,6.94,3.097,187.4431,603737.XSHG,5.482,4.9846,2.9758,7.9199,40.4119,91.0011,9.0735,7.9199,19.9852,9.1451,0.1062,91.6571,0.7594,90.9265,112.3124,17.2379,191.5548,28.0462,100.3113,28.0462,100.3113,3.3945,278.1687,11.1156,514.5724,11.1156,514.5724,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603738.XSHG,2016-10-29,37.37,37.3677,6.8,5.85,60.89,603738.XSHG,3.6513,3.5942,2.5716,16.8605,37.7934,79.125,20.875,16.8605,1.9589,12.1675,1.8635,98.5607,,98.4355,91.5756,4.1309,19.7889,3.4699,,3.4699,,24.3472,,23.1621,,47.8455,,-1,-1,-1
0,603738.XSHG,2017-04-18,81.9,103.4521,9.87,14.42,19.21,603738.XSHG,3.6646,2.8525,3.1845,21.4949,34.6309,78.5828,21.4172,21.4949,2.2669,9.5078,-3.1452,81.7514,,77.8388,96.9323,5.3395,24.9311,10.239,9.7012,10.239,9.7012,-18.3298,12.5505,-8.6171,39.8551,-18.2006,34.1468,1,1,1
0,603738.XSHG,2017-04-28,72.04,72.0441,8.07,11.47,15.7,603738.XSHG,2.7802,1.9327,2.4967,19.2807,37.5786,81.1078,18.8922,19.2807,1.8656,11.0551,1.8396,75.7712,,69.5154,105.2179,11.8636,62.7963,45.5906,-14.9594,45.5906,-14.9594,60.6433,-24.9851,103.0008,-23.7199,113.7253,-21.6533,-1,-1,-1
0,603738.XSHG,2017-08-17,51.8801,59.0725,6.4632,8.7428,42.6766,603738.XSHG,2.6257,2.5389,2.3438,15.2473,31.1615,80.4739,19.5261,15.2473,1.8048,9.207,-0.0092,97.8213,,96.6923,103.3955,-2.7449,-14.0577,15.8116,26.903,15.8116,26.903,-1.9608,31.1605,-7.4568,0.3558,-16.6851,-4.8162,-1,-1,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603758.XSHG,2017-08-12,38.9352,37.2146,3.476,6.6528,-403.4516,603758.XSHG,2.8739,2.7523,2.4034,17.0232,30.6417,80.7521,19.2479,17.0232,2.6614,6.1227,0.6367,95.786,,95.7718,119.4509,41.9558,217.9757,15.0213,7.7159,15.0213,7.7159,41.8472,-6.3431,45.301,-2.7983,45.301,-2.7983,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603766.XSHG,2012-10-27,14.83,14.3053,2.55,0.95,53.4,603766.XSHG,4.74,4.74,2.85,8.1,18.71,90.73,9.35,8.1,3.54,5.01,-0.31,95.53,0.82,,91.97,11.54,124.48,-6.67,0.19,-6.67,0.19,23.47,1.03,23.82,-3.63,22.44,-2.73,-1,1,1
0,603766.XSHG,2013-03-29,15.52,15.7939,2.17,1.06,7.96,603766.XSHG,4.35,4.35,2.6,7.19,18.97,92.32,8.09,7.19,3.74,5.1,0.25,90.48,4.75,,95.96,15.24,198.44,-4.89,7.13,-4.89,7.13,13.55,-7.37,13.18,-4.99,12.49,-6.4,1,1,1
0,603766.XSHG,2013-04-26,15.24,15.2447,2.19,1.09,35.84,603766.XSHG,4.19,4.09,2.7,9.01,19.37,89.68,10.37,9.01,2.91,4.89,0.05,97.75,0.47,97.59,101.75,3.82,37.04,14.96,-9.82,14.96,-9.82,63.96,15.62,66.1,13.13,66.71,14.63,-1,-1,-1
0,603766.XSHG,2013-08-10,11.02,12.3344,1.7,0.86,14.7,603766.XSHG,4.37,3.79,2.84,8.81,19.21,90.99,10.02,8.81,3.55,5.02,0.22,87.23,9.82,86.55,98.92,18.34,203.51,5.44,8.92,5.44,8.92,13.97,5.33,10.29,6.48,9.09,4.53,-1,-1,-1
0,603766.XSHG,2013-10-30,11.86,13.5817,1.8,0.93,29.34,603766.XSHG,4.06,3.75,2.66,8.63,18.75,90.65,9.68,8.63,3.12,5.31,-0.28,92.15,3.23,92.3,90.14,8.69,92.95,2.2,-2.89,2.2,-2.89,5.75,-6.26,8.78,-4.95,6.37,-5.17,-1,1,1
0,603766.XSHG,2014-03-12,14.02,16.3015,2.1,1.11,-24.92,603766.XSHG,3.98,3.3,2.62,9.55,18.82,91.98,8.5,9.55,2.97,6.97,-0.96,86.67,5.18,83.06,90.03,1.24,15.45,-15.41,-11.33,-15.41,-11.33,-11.05,-22.08,12.42,-1.82,12.9,-0.65,-1,-1,-1
0,603766.XSHG,2014-04-25,12.46,12.4564,1.84,1.06,158.88,603766.XSHG,3.96,3.73,2.78,10.36,18.99,89.59,10.71,10.36,3.01,5.18,-0.8,85.26,2.41,94.38,86.57,-1.23,-11.78,-6.34,-0.15,-6.34,-0.15,-3.26,25.75,7.66,8.35,5.43,7.05,-1,1,1
0,603766.XSHG,2014-08-09,12.63,12.804,1.89,1.1,-293.08,603766.XSHG,4.74,4.84,3.16,9.34,20.44,88.82,10.62,9.34,2.96,5.64,-0.56,101.65,-5.11,102.29,82.19,17.17,153.53,10.91,28.98,10.91,28.98,17.52,27.95,17.56,16.26,21.02,19.99,1,1,1
0,603766.XSHG,2014-10-28,22.91,24.4755,3.43,2.05,115.38,603766.XSHG,3.9,3.56,2.61,9.15,19.73,90.52,10.12,9.15,3.56,5.96,-0.4,89.98,6.08,91.23,104.38,16.72,176.44,-2.4,-14.54,-2.4,-14.54,2.06,-18.59,3.5,-16.31,7.84,-15.49,-1,-1,-1
0,603766.XSHG,2015-03-25,18.01,19.5863,2.64,1.65,-64.63,603766.XSHG,3.77,2.77,2.61,9.65,19.7,92.24,8.3,9.65,3.72,7.06,0.1,68.01,4.72,73.46,91.43,9.25,119.29,6.06,-3.64,6.06,-3.64,3.48,-21.0,7.14,1.63,7.19,-1.24,-1,1,1
0,603766.XSHG,2015-04-25,24.94,24.9377,3.65,2.29,-56.76,603766.XSHG,3.84,3.24,2.66,11.29,20.23,89.46,11.65,11.29,3.25,7.07,-1.05,79.83,8.37,84.33,89.33,2.84,26.96,-3.52,-9.17,-3.52,-9.17,4.94,27.52,5.11,6.3,9.51,9.36,1,1,1
0,603766.XSHG,2015-08-07,32.12,32.8411,4.8,3.04,-56.45,603766.XSHG,4.62,4.37,3.31,11.97,20.9,88.32,12.46,11.97,3.3,6.16,-0.62,84.02,5.56,94.69,92.78,19.44,166.37,-10.7,19.39,-10.7,19.39,4.74,27.71,14.39,26.52,9.95,20.47,-1,-1,-1
0,603766.XSHG,2015-10-30,19.73,20.729,3.03,1.98,-35.77,603766.XSHG,6.58,3.94,4.41,16.9,20.37,88.46,18.22,16.9,4.04,6.66,-2.34,61.6,35.68,59.87,91.48,7.47,64.75,4.0,-0.46,4.0,-0.46,87.27,45.56,92.22,40.63,92.9,48.27,1,1,1
0,603766.XSHG,2016-04-08,25.55,32.5537,4.41,3.08,-125.86,603766.XSHG,2.98,2.68,2.27,7.59,20.29,92.33,7.93,7.59,4.38,6.45,-0.97,83.89,2.82,89.95,94.0,23.95,312.19,37.33,27.24,37.33,27.24,31.27,-44.62,8.05,-42.88,-5.2,-51.47,-1,1,1
0,603766.XSHG,2016-04-23,19.87,20.067,3.43,2.4,-97.91,603766.XSHG,3.69,3.59,2.49,11.36,22.38,87.07,13.15,11.36,3.17,5.63,0.29,96.85,1.63,97.28,96.85,8.68,67.18,30.19,-13.9,30.19,-13.9,46.95,42.75,31.02,28.91,23.92,42.96,-1,1,1
0,603766.XSHG,2016-08-16,20.96,21.9922,3.07,2.27,25.86,603766.XSHG,4.1684,3.8862,2.9164,12.6657,21.7926,86.7419,13.7126,12.6657,3.01,6.3457,-1.4031,87.588,3.0021,93.2304,96.0683,15.666,118.1618,16.8627,7.1677,16.8627,7.1677,28.637,11.7932,23.7049,19.457,20.6992,17.3356,-1,-1,-1
0,603766.XSHG,2016-10-27,19.88,21.8756,3.03,2.17,29.29,603766.XSHG,3.9648,3.8326,2.7363,11.5488,21.2961,87.5929,12.7072,11.5488,2.7953,6.1927,-0.5063,93.5087,2.2612,96.6664,88.0137,8.3774,67.5209,24.2621,5.8373,24.2621,5.8373,-13.3275,-1.9224,-15.1087,-3.4961,-20.1951,-1.9668,-1,-1,-1
0,603766.XSHG,2017-04-11,22.28,22.7857,3.01,2.15,24.41,603766.XSHG,3.5622,2.8282,2.4821,9.5602,18.9383,91.2293,10.4417,9.5602,3.8739,5.9954,-2.14,80.2314,15.285,79.3939,106.1163,24.9631,284.6177,13.8579,16.584,13.8579,16.584,45.7275,-4.2014,39.8286,-3.4908,49.985,-5.979,-1,-1,-1
0,603766.XSHG,2017-04-26,20.65,20.6512,3.06,2.11,24.83,603766.XSHG,3.7249,3.6406,2.408,10.9957,20.9317,87.3966,12.8083,10.9957,1.9715,5.5514,0.442,96.1958,1.5637,97.7361,93.2959,14.0435,111.426,20.2198,-9.0853,20.2198,-9.0853,17.139,11.5211,16.3368,4.5663,17.4959,8.6413,-1,-1,-1
0,603766.XSHG,2017-08-03,17.0916,17.7704,2.6112,1.7357,20.2917,603766.XSHG,4.3307,3.1712,2.746,11.6663,20.9589,90.5847,9.5824,11.6663,3.1733,6.1931,1.1462,70.4511,1.2501,73.2255,82.7077,-1.7976,-19.0928,23.9648,10.5061,23.9648,10.5061,-13.373,-17.3263,14.1829,17.2453,17.225,17.0651,-1,-1,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603768.XSHG,2017-04-28,52.04,52.043,10.35,5.17,-209.62,603768.XSHG,3.0519,3.005,1.8135,7.0318,21.5215,91.3799,8.6201,7.0318,2.3715,6.1768,1.0333,98.5374,,98.4634,20.4507,-12.7217,-147.583,53.0856,,53.0856,,-11.634,,-13.138,,-13.138,,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603777.XSHG,2017-04-26,99.37,96.8291,7.08,4.03,16.52,603777.XSHG,2.921,2.4734,2.0596,5.991,45.2697,92.8015,7.2899,5.991,30.888,5.4767,-0.141,87.2701,1.1082,84.6771,115.7893,20.1423,279.8134,4.7667,42.519,4.7667,42.519,14.4521,305.6138,9.1776,393.8411,9.1776,393.8411,-1,1,1
0,603777.XSHG,2017-04-26,72.92,72.9186,5.38,3.02,12.55,603777.XSHG,3.9049,3.6908,2.7374,7.0058,45.8724,90.6055,9.7432,7.0058,26.923,8.8162,-0.1312,94.8741,3.5215,94.5169,117.5023,8.6641,92.2252,3.8463,18.3528,3.8463,18.3528,31.5139,58.1828,39.9313,38.4015,39.9313,38.4015,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603778.XSHG,2016-04-08,23.83,26.8955,4.57,3.94,47.72,603778.XSHG,8.98,8.5,5.02,20.22,32.1,77.0,23.0,20.22,0.0,3.36,0.55,98.68,0.0,94.66,41.33,25.28,109.89,21.62,290.15,21.62,290.15,-0.43,819.49,2.76,849.05,2.76,849.05,1,1,1
0,603778.XSHG,2016-04-30,45.93,45.1497,8.8,7.58,91.96,603778.XSHG,1.42,1.36,0.88,17.14,26.32,79.49,20.51,17.14,,10.32,-2.29,100.05,0.0,96.2,216.17,29.6,144.36,10.58,-75.15,10.58,-75.15,127.9,-77.85,128.33,-78.93,128.33,-78.93,-1,-1,-1
0,603778.XSHG,2016-08-27,51.81,55.6978,5.88,8.46,11.96,603778.XSHG,1.4578,1.3608,0.9181,11.917,22.9804,86.8882,13.5687,11.917,,8.8538,1.1527,93.3604,,93.3489,37.4526,-55.1246,-420.4193,-37.9894,49.3884,-37.9894,49.3884,-43.8505,-1.156,-42.7883,3.8379,-42.7883,3.8379,-1,-1,-1
0,603778.XSHG,2016-10-27,59.32,57.6265,6.05,9.81,34.62,603778.XSHG,2.7173,2.6198,1.6317,18.1265,25.0675,78.8237,21.9104,18.1265,,5.8134,0.731,96.5122,3.3457,96.412,83.7571,43.165,203.8363,80.3984,24.5777,80.3984,24.5777,304.9498,101.1649,293.4483,89.4896,293.5242,89.5262,-1,-1,-1
0,603778.XSHG,2017-04-29,46.31,52.9547,5.52,8.29,14.56,603778.XSHG,3.2649,3.1783,1.9361,14.0439,31.9614,84.8644,15.431,14.0439,,6.0108,0.4936,98.0909,1.9143,97.348,26.9038,-9.2778,-61.2981,-26.3962,59.1829,-26.3962,59.1829,-50.6266,12.1088,-48.871,23.3307,-48.6648,23.8041,1,1,1
0,603778.XSHG,2017-04-29,44.12,51.4974,5.26,7.9,13.87,603778.XSHG,0.7407,0.6681,0.4508,10.9126,26.4399,88.5681,12.5919,10.9126,,15.7648,-1.0955,90.7886,9.2116,90.1983,106.9772,-184.9666,-1617.98,-12.4035,-70.4312,-12.4035,-70.4312,-46.2137,-75.8716,-44.245,-77.0242,-43.6103,-76.8559,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603779.XSHG,2016-08-16,179.08,200.9262,15.53,11.14,4865.98,603779.XSHG,1.5524,,0.7286,5.5762,58.071,92.5662,7.4338,5.5762,29.3427,5.9317,4.3863,92.6407,,,98.0556,22.1806,298.374,-0.3806,-7.9191,-0.3806,-7.9191,158.538,-12.5875,98.8668,-10.9472,98.8668,-10.9472,-1,-1,-1
0,603779.XSHG,2016-10-29,115.47,143.2724,8.03,7.95,74.89,603779.XSHG,1.0459,0.9726,0.5466,5.4556,59.8894,91.618,8.382,5.4556,31.6003,8.0821,4.1417,94.217,,92.9832,65.9137,-47.2554,-564.2375,5.7266,-19.7502,5.7266,-19.7502,5676.7788,-9.5139,23052.7969,-21.4858,23052.7969,-21.4858,1,1,1
0,603779.XSHG,2017-04-28,142.17,206.864,11.26,11.15,90.59,603779.XSHG,3.873,3.9851,2.0117,11.2565,56.2044,82.6897,17.3103,11.2565,24.0009,3.3675,2.6608,100.802,,102.8958,101.1755,20.338,117.4911,8.4345,83.8624,8.4345,83.8624,2.4694,279.7056,-2.9054,279.3652,-2.9054,279.3652,-1,-1,-1
0,603779.XSHG,2017-04-28,104.33,148.9229,8.26,8.18,66.48,603779.XSHG,1.9397,1.9335,1.0067,7.1491,55.1429,89.7915,10.2085,7.1491,29.2637,5.0897,3.3953,97.3274,,99.6819,110.9238,19.3939,189.977,10.4315,-18.7195,10.4315,-18.7195,43.9619,-52.0658,36.9262,-48.3782,36.9262,-48.3782,-1,-1,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603788.XSHG,2015-04-22,39.95,39.9473,5.69,6.61,940.56,603788.XSHG,5.31,5.26,3.75,16.25,31.3,80.96,19.04,16.25,4.21,6.85,-0.24,99.48,0.0,98.94,79.07,-21.08,-110.7,18.17,7.64,18.17,7.64,20.54,29.38,15.15,-13.68,15.15,-13.68,1,1,1
0,603788.XSHG,2015-08-19,58.44,60.5985,8.86,9.61,84.1,603788.XSHG,6.0,5.58,4.19,16.53,29.63,81.88,18.89,16.53,5.14,5.48,0.14,93.66,4.02,93.05,95.34,4.33,23.88,24.24,9.03,24.24,9.03,12.95,8.21,52.0,10.87,52.0,10.87,-1,1,1
0,603788.XSHG,2015-10-27,29.6,33.8433,4.95,5.07,-167.03,603788.XSHG,5.01,4.52,3.55,16.87,30.16,81.95,19.7,16.87,4.27,6.83,0.03,90.97,8.31,90.29,108.04,7.31,40.53,7.81,-16.11,7.81,-16.11,1.33,-12.55,17.19,-14.36,17.19,-14.36,1,1,1
0,603788.XSHG,2016-03-30,47.83,56.5523,7.96,8.33,-197.56,603788.XSHG,5.64,4.84,3.84,17.61,31.01,82.71,19.27,17.61,5.43,7.55,-0.01,85.73,9.83,85.84,73.37,22.51,130.22,11.34,13.08,11.34,13.08,35.46,10.65,-3.24,18.05,-3.24,18.05,1,1,1
0,603788.XSHG,2016-04-28,39.12,39.1195,6.02,6.58,210.42,603788.XSHG,5.14,3.97,3.75,19.46,31.32,82.49,18.95,19.46,4.37,7.62,-0.01,77.02,6.33,77.16,93.93,-2.41,-13.75,20.18,16.19,20.18,16.19,19.61,14.23,43.89,28.38,43.89,28.38,-1,1,1
0,603788.XSHG,2016-08-05,53.38,58.9865,8.57,9.45,202.42,603788.XSHG,4.8034,4.7106,3.5445,17.67,33.065,79.46,20.5993,17.67,4.8693,7.3091,-0.6025,99.0065,0.2863,98.0681,107.249,5.2023,25.3275,13.3822,2.8705,13.3822,2.8705,23.6128,11.8324,21.2247,-6.593,21.2247,-6.593,-1,-1,-1
0,603788.XSHG,2016-10-29,45.22,52.5146,8.07,8.13,49.95,603788.XSHG,4.9219,4.4765,3.6181,18.7296,33.2536,79.8829,20.3787,18.7296,4.9783,7.9728,-0.6158,91.311,1.1874,90.9503,115.2539,28.7493,142.9099,30.5786,-3.3907,30.5786,-3.3907,35.1043,-4.4256,44.9551,2.4024,44.9551,2.4024,-1,-1,-1
0,603788.XSHG,2017-03-31,42.09,53.568,7.74,7.74,29.91,603788.XSHG,5.6531,5.1599,4.0716,17.5944,32.4764,81.7599,19.5314,17.5944,4.9205,7.9166,0.7256,90.8734,6.4332,91.2748,52.8961,6.2064,34.0262,51.6236,31.3095,51.6236,31.3095,53.659,25.8502,51.4694,23.3508,50.1971,22.3147,-1,1,1
0,603788.XSHG,2017-04-28,34.76,34.7603,6.59,6.35,68.63,603788.XSHG,7.0248,5.9153,5.0247,20.5582,32.8608,79.982,20.971,20.5582,4.172,6.3869,-0.0447,84.0147,3.9997,84.2064,85.376,-4.436,-22.1601,50.3808,15.2356,50.3808,15.2356,66.4314,23.7292,58.8653,34.6472,56.1672,33.4816,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603789.XSHG,2015-08-20,63.46,63.4553,7.35,13.88,219.85,603789.XSHG,4.19,4.19,3.13,14.41,21.57,86.38,16.8,14.41,1.9,6.31,-0.46,79.82,18.62,,110.47,-5.3,-38.94,,99.93,,99.93,,39.72,,38.97,,38.97,-1,1,1
0,603789.XSHG,2015-10-28,60.19,46.6756,5.4,10.45,-190.49,603789.XSHG,4.68,3.68,3.6,18.05,28.82,83.57,20.12,18.05,2.46,9.35,-0.35,78.37,17.62,78.66,87.95,-28.43,-173.1,24.29,-13.04,24.29,-13.04,-4.22,4.14,-1.98,8.89,-1.98,8.89,1,1,1
0,603789.XSHG,2016-04-20,90.73,69.8151,8.41,14.59,-142.93,603789.XSHG,-2.04,-2.7,-1.63,-59.01,6.26,192.92,-73.34,-59.01,62.27,46.24,-4.6,129.82,-27.36,,247.37,-122.13,131.44,-40.27,-86.81,-40.27,-86.81,-401.91,-148.08,-1059.6899,-143.12,-1059.6899,-143.12,-1,-1,-1
